Unnamed: 0,Unnamed: 1,Alliance,Systems,Members,Corps
8706.0,,Sky Knights Drone and Mining Corp Alliance,0,0,0
8707.0,,Sky Syndicate,0,0,0
8708.0,,SKY WING.,0,0,0
8709.0,,SKY.,0,0,0
8710.0,,Skye Research Alliance,0,0,0
8711.0,,Skyhawk Alliance,0,0,0
8712.0,,Skyhawks Alliance,0,0,0
8713.0,,Skyhawks Alliance,0,0,0
8714.0,,skylian Verge,0,0,0
8715.0,,Skyliner Kollektiv,0,0,0
8716.0,,Skynet 7,0,0,0
8717.0,,Skynet Confederation,0,0,0
8718.0,,Skynet Defensive Alliance,0,0,0
8719.0,,Skynet Federation 000,0,0,0
8720.0,,SKYNET IS KILL,0,0,0
8721.0,,SkyTek Security,0,0,0
8722.0,,Skyweld Initiative Bureau,0,0,0
8723.0,,Sl0W CHILDREN AT PLAY,0,0,0
8724.0,,SL0W CHILDREN AT PLAY,0,0,0
8725.0,,SL33PERS,0,0,0
8726.0,,SL33PERS,0,0,0
8727.0,,SL33PERS,0,0,0
8728.0,,SL33PERS,0,0,0
8729.0,,SL33PERS,0,0,0
8730.0,,SL33PERS,0,0,0
8731.0,,Slacker Trade Federation Unlimited,0,0,0
8732.0,,Slammer's Republic,0,0,0
8733.0,,Slammers,0,0,0
8734.0,,Slaveholders,0,0,0
8735.0,,Slaver's Union,0,0,0
8736.0,,Sleeper Core,0,0,0
8737.0,,Sleeper Nation,0,0,0
8738.0,,Sleeping Dragons,0,0,0
8739.0,,Sleepless Business,0,0,0
8740.0,,Sleepless Endeavor,0,0,0
8741.0,,Sleepless Sitting Ducks,0,0,0
8742.0,,Sleepless.,0,0,0
8743.0,,SLIDE IN,0,0,0
8744.0,,Slide into my D-Scans,0,0,0
8745.0,,Slide to Undock,0,0,0
8746.0,,Slightly Chaotic,0,0,0
8747.0,,Slightly Inappropriate.,0,0,0
8748.0,,Slightly Misguided Pacifists,0,0,0
8749.0,,Slightly Sexual,0,0,5
8750.0,,Slingshot.,0,0,0
8751.0,,Slopy-Drop,0,0,0
8752.0,,Slowpoke Alliance,0,0,0
8753.0,,Slumdogs,0,0,0
8754.0,,SlyNET.,0,0,0
8755.0,,SMACK.,0,0,0
8756.0,,Smacked Alliance,0,0,0
8757.0,,Small Garden Kingdom,0,0,0
8758.0,,SmallCorpAlli,0,0,0
8759.0,,Smart Deploy,0,0,0
8760.0,,Smart System,0,0,0
8761.0,,SMASH Alliance,0,0,0
8762.0,,Smokewagon Federation,0,0,0
8763.0,,Smokin' Guns,0,0,0
8764.0,,Smooth Ashlar Holdings,0,0,0
8765.0,,Smug Delinquents,0,0,0
8766.0,,Smurf Empire,0,0,0
8767.0,,SN2213,0,0,0
8768.0,,Snack'z Coalition,0,0,0
8769.0,,SNACKEN,0,0,0
8770.0,,Snap Crackle and Shock Defense Solutions,0,0,0
8771.0,,Snatch Victory,0,0,0
8772.0,,SNAZZ PATROL INC,0,0,0
8773.0,,Sneakers O'tool Sneaker Shop,0,0,0
8774.0,,Snoflake Appreciation Society,0,0,0
8775.0,,Snow White and Gnomes,0,0,0
8776.0,,Snuggle Society,0,0,0
8777.0,,Snuggle Society.,0,0,0
8778.0,,Snuggly Partisan having Nyx,0,0,0
8779.0,,Snuggly Wormhole People,0,0,0
8780.0,,So Long and Thanks for All the Isk,0,0,0
8781.0,,Sobriety Test Failures,0,0,0
8782.0,,SOCDC,0,0,0
8783.0,,Social Experiment with Destructive Intentions,0,0,0
8784.0,,Social Industrial Complex,0,0,0
8785.0,,Social-Chaos,0,0,0
8786.0,,Socially Awkward,0,0,0
8787.0,,Socially Unacceptable Miscreants,0,0,0
8788.0,,Societas Rosicruciana Alliance,0,0,0
8789.0,,Society Alliance,0,0,0
8790.0,,Society for Fine Cognac and Starship Manufacture,0,0,0
8791.0,,Society of Hejaz,0,0,0
8792.0,,Society of Unconscious Thought.,0,0,0
8793.0,,Society of War,0,0,0
8794.0,,Socius Inter Nos,0,0,0
8795.0,,Socius Tutaminis Velox,0,0,0
8796.0,,Socket Closed.,0,0,0
8797.0,,Sodalitas Legio Auxillia,0,0,0
8798.0,,Sodalitas XX,0,0,0
8799.0,,Sodality of Dubious Ambitions,0,0,0
8800.0,,Sods-Law,0,0,0
8801.0,,Sojourn Pilots in Space,0,0,0
8802.0,,Solar Assault Fleet,0,0,0
8803.0,,Solar Coalition,0,0,0
8804.0,,Solar Destiny,0,0,0
8805.0,,Solar Dragons.,0,0,0
8806.0,,Solar Enterprises,0,0,0
8807.0,,SOLAR FEDERATION ALLIANCE,0,0,0
8808.0,,Solar Invictus Empire,0,0,0
8809.0,,Solar Mechanics,0,0,0
8810.0,,Solar Solutions,0,0,0
8811.0,,Solar Systems Inc.,0,0,0
8812.0,,SOLAR WING,0,0,0
8813.0,,Solarii Federation,0,0,0
8814.0,,SOLARIS - SYNDICATE,0,0,0
8815.0,,Solaris Consortium,0,0,0
8816.0,,Solarmark Coalition,0,0,0
8817.0,,Soldiers 0f Fortune,0,0,0
8818.0,,Soldiers 0f Fortune,0,0,0
8819.0,,Soldiers 0f Fortune,0,0,0
8820.0,,Soldiers Of New Eve,0,0,0
8821.0,,Soldiers Of New Eve,0,0,0
8822.0,,Soldiers Of New Eve,0,0,0
8823.0,,Soldiers of Solitude,0,0,0
8824.0,,Soldiers of the Damned,0,0,0
8825.0,,Soldiers of the Forgotten Abyss,0,0,0
8826.0,,Soldiers of Thunderstorm,0,0,0
8827.0,,Soldiers of TIN,0,0,0
8828.0,,Solid Foundation,0,0,0
8829.0,,Solid Fusion,0,0,0
8830.0,,Solid-State-Society,0,0,0
8831.0,,Solidus Alliance,0,0,0
8832.0,,Solidus Alliance,0,0,0
8833.0,,Solidus.,0,0,0
8834.0,,Solipse.,0,0,0
8835.0,,Solis Splash,0,0,0
8836.0,,Solitaire.,0,0,0
8837.0,,Solitary Players Independence Network,0,0,0
8838.0,,SoliToons,0,0,0
8839.0,,Solitude Coalition,0,0,0
8840.0,,Solitude Coalition,0,0,0
8841.0,,SOLITUDE COALITION,0,0,0
8842.0,,Solitude Rebellion,0,0,0
8843.0,,Solo Cartel,0,0,0
8844.0,,Solo Enterprises,0,0,0
8845.0,,SOLODRAKBANSOLODRAKBANSO,0,0,0
8846.0,,Solstitium,0,0,0
8847.0,,Soltech Accord,0,0,0
8848.0,,Somalia.,0,0,0
8849.0,,Somalian Pirates We,0,0,0
8850.0,,Some Assembly Is Required,0,0,0
8851.0,,SOME ASSEMBLY IS REQUIRED,0,0,0
8852.0,,Some Random Alliance,0,0,0
8853.0,,Some Say,0,0,0
8854.0,,Someone Hit Our Mailbox,0,0,0
8855.0,,Somethin Awfull Forums,0,0,0
8856.0,,Something Fishy,0,0,0
8857.0,,Something Fishy.,0,0,0
8858.0,,Something Posing As Meat,0,0,0
8859.0,,Something To Fear,0,0,0
8860.0,,Somewhat Evil Xenophobic YOLOers,0,0,0
8861.0,,Somnambulent Industry and Trade Union,0,0,0
8862.0,,Somnium Romanum,0,0,0
8863.0,,Son s of Anima,0,0,0
8864.0,,Son's of Brun,0,0,0
8865.0,,Son's Of Flight,0,0,0
8866.0,,Son's of Solus,0,0,0
8867.0,,SONE Citizens,0,0,0
8868.0,,Sonic Kitties Preservation Society,0,0,0
8869.0,,SONO Alliance,0,0,0
8870.0,,Sons 0f Syndicate,0,0,0
8871.0,,Sons In Space,0,0,0
8872.0,,Sons of Anarchy New Eden,0,0,0
8873.0,,SONS of BANE,0,0,0
8874.0,,Sons of D00m,0,0,0
8875.0,,Sons of EvE Alliance,0,0,0
8876.0,,Sons of Horus Logistics Division,0,0,0
8877.0,,Sons of Ivaldi.,0,0,0
8878.0,,Sons of Light,0,0,0
8879.0,,Sons of Nun,0,0,0
8880.0,,Sons of Odin.,0,0,0
8881.0,,Sons of RA,0,0,0
8882.0,,Sons of Seraphinus,0,0,0
8883.0,,Sons of Tangra,0,0,0
8884.0,,Sons of Tangra,0,0,0
8885.0,,Sons of the Silence,0,0,0
8886.0,,Sons of The Syndicate,0,0,0
8887.0,,Sons To a Fighting Universe,0,0,0
8888.0,,Sons-Of-Anarchy,0,0,0
8889.0,,SonsOfKronos,0,0,0
8890.0,,Sorority.,0,0,0
8891.0,,SORRY NOT SORRY,0,0,0
8892.0,,Sorry We're In Your Space Eh,0,0,0
8893.0,,SOUL CARTEL,0,0,0
8894.0,,Soul Cartel,0,0,0
8895.0,,SOUL CARTEL,0,0,0
8896.0,,SOUL CARTEL,0,0,0
8897.0,,Soul of Fountain,0,0,0
8898.0,,Soul Predator Alliance,0,0,0
8899.0,,Soul Reaver Syndicate,0,0,0
8900.0,,Soulless Pirates,0,0,0
8901.0,,Souls of Destruction,0,0,0
8902.0,,Souls of Vengeance,0,0,0
8903.0,,SoulWing Alliance,0,0,0
8904.0,,SoulWing Alliance,0,0,0
8905.0,,Sounds of War,0,0,0
8906.0,,South Pole Alliance,0,0,0
8907.0,,South Pole Dancers,0,0,0
8908.0,,Southern Alliance.,0,0,0
8909.0,,Southern Apox,0,0,0
8910.0,,Southern Citizen,0,0,0
8911.0,,Southern Connection,0,0,0
8912.0,,Southern Cross Alliance,0,0,0
8913.0,,Southern EVE Empire.,0,0,0
8914.0,,Southern Eve Railway Alliance,0,0,0
8915.0,,Southern Federation,0,0,0
8916.0,,Southern Industrialists Yacht Club,0,0,0
8917.0,,Southern Renegades,0,0,0
8918.0,,Southern Sitizens,0,0,0
8919.0,,Southern Star Div,0,0,0
8920.0,,Southern Star Dominion,0,0,0
8921.0,,Southern Star Dominion,0,0,0
8922.0,,Southern Syndicate Alliance,0,0,0
8923.0,,Southern Union,0,0,0
8924.0,,SOV For Noobs,0,0,0
8925.0,,Sov Warfare Appreciation Station,0,0,0
8926.0,,Sovereign Defense Initiative,0,0,0
8927.0,,Sovereign Elite Empire,0,0,0
8928.0,,Sovereign Elite Empire,0,0,0
8929.0,,Sovereign Fleet,0,0,0
8930.0,,Sovereign Infinity,0,0,0
8931.0,,Sovereign Influence,0,0,0
8932.0,,Sovereign Navy,0,0,0
8933.0,,Sovereign Sky Coalition,0,0,0
8934.0,,Sovereign Sky Empire,0,0,0
8935.0,,Sovereign Stars,0,0,0
8936.0,,Soviet Mercenary,0,0,0
8937.0,,Soviet Mercenary,0,0,0
8938.0,,Soviet Wings,0,0,0
8939.0,,SP real estate Alliance,0,0,0
8940.0,,Spaaace,0,0,0
8941.0,,SPAC COWBOYS,0,0,0
8942.0,,Space Angels,0,0,0
8943.0,,Space Bear's,0,0,0
8944.0,,Space Bitchy Alliance,0,0,0
8945.0,,Space Boinkers,0,0,0
8946.0,,Space Bound Idiots,0,0,0
8947.0,,Space Brothers,0,0,0
8948.0,,Space Cadets.,0,0,0
8949.0,,Space Chickens Alliance,0,0,0
8950.0,,Space Circus,0,0,0
8951.0,,Space Cocks,0,0,0
8952.0,,Space Cocks,0,0,0
8953.0,,Space Dust Union,0,0,0
8954.0,,Space Dwarf Federation,0,0,0
8955.0,,Space Edelweiss,0,0,0
8956.0,,Space Elita Alliance,0,0,0
8957.0,,Space Exploration and Logistic Services,0,0,0
8958.0,,Space Exploration Association,0,0,0
8959.0,,Space Explorers Alliance,0,0,0
8960.0,,Space Hicks,0,0,0
8961.0,,Space Immigration,0,0,0
8962.0,,Space Jam.,0,0,0
8963.0,,Space Jerks,0,0,0
8964.0,,Space Madness.,0,0,0
8965.0,,Space Mafia.,0,0,0
8966.0,,Space Mongolians,0,0,0
8967.0,,Space Mongolians,0,0,0
8968.0,,Space Monkey Protectorate,0,0,0
8969.0,,space muppets inc. Alliance,0,0,0
8970.0,,SPACE OWNERS,0,0,0
8971.0,,Space Parking Alliance,0,0,0
8972.0,,Space Penguinz,0,0,0
8973.0,,Space Pilots,0,0,0
8974.0,,Space Pilots,0,0,0
8975.0,,Space Pilots,0,0,0
8976.0,,Space Pilots,0,0,0
8977.0,,Space Pilots,0,0,0
8978.0,,Space Pilots,0,0,0
8979.0,,Space Pilots,0,0,0
8980.0,,Space Pilots,0,0,0
8981.0,,Space Pilots,0,0,0
8982.0,,Space Pilots,0,0,0
8983.0,,Space Pilots,0,0,0
8984.0,,Space Pilots,0,0,0
8985.0,,Space Pilots,0,0,0
8986.0,,Space Pilots,0,0,0
8987.0,,Space Pilots,0,0,0
8988.0,,Space Pilots,0,0,0
8989.0,,Space Pilots,0,0,0
8990.0,,Space Pilots,0,0,0
8991.0,,Space Pilots,0,0,0
8992.0,,Space Pilots,0,0,0
8993.0,,Space Pilots,0,0,0
8994.0,,Space Pilots,0,0,0
8995.0,,Space Pilots,0,0,0
8996.0,,Space Pilots,0,0,0
8997.0,,Space Pilots,0,0,0
8998.0,,Space Pilots,0,0,0
8999.0,,Space Pilots,0,0,0
9000.0,,Space Pilots,0,0,0
9001.0,,Space Pilots,0,0,0
9002.0,,Space Pilots,0,0,0
9003.0,,Space Pilots Against Zombies,0,0,0
9004.0,,Space Pimpers,0,0,0
9005.0,,Space Pioneer,0,0,0
9006.0,,Space Pirates of Radical Maniacs Alliance,0,0,0
9007.0,,Space Potatoes Alliance,0,0,0
9008.0,,Space Potatoes Alliance,0,0,0
9009.0,,Space Rangers Alliance,0,0,0
9010.0,,Space Squirrels,0,0,0
9011.0,,SPACE SUCKS.,0,0,0
9012.0,,Space Technologies,0,0,0
9013.0,,Space Truckin' Alliance,0,0,0
9014.0,,Space Turtles,0,0,0
9015.0,,Space Turtles,0,0,0
9016.0,,Space Turtles,0,0,0
9017.0,,Space Unification Project,0,0,0
9018.0,,Space Vikings Alliance,0,0,0
9019.0,,Space Violence,0,0,0
9020.0,,Space Violets,0,0,0
9021.0,,Space Warfare,0,0,0
9022.0,,Space Warriors,0,0,0
9023.0,,Space Way,0,0,0
9024.0,,Space Wolves Alliance,0,0,0
9025.0,,Space Wolves.,0,0,0
9026.0,,Space Wombats on Acid,0,0,0
9027.0,,Space X Industries,0,0,0
9028.0,,Space-Knights,0,0,0
9029.0,,Space-Mutts,0,0,0
9030.0,,Space.Dwarves,0,0,0
9031.0,,Spaceballs The Alliance,0,0,0
9032.0,,Spacebeans,0,0,0
9033.0,,SpaceBux.,0,0,0
9034.0,,SpaceCocks,0,0,0
9035.0,,SpaceCraft Conglomerate,0,0,0
9036.0,,Spacedicks,0,0,0
9037.0,,Spacelane Consortium,0,0,0
9038.0,,Spaceship Alliance,0,0,0
9039.0,,Spaceship Bebop,0,0,0
9040.0,,Spaceship Killers,0,0,0
9041.0,,Spaceships in Space,0,0,0
9042.0,,Spaceships in Space,0,0,0
9043.0,,SpaceThemis,0,0,0
9044.0,,Spacetime Manifold,0,0,0
9045.0,,Spacetime Manifold,0,0,0
9046.0,,Spacewind Alliance,0,0,0
9047.0,,Spades Alliance,0,0,0
9048.0,,Spaen Scientific,0,0,0
9049.0,,Spai vs Spai,0,0,0
9050.0,,SPANI Alliance,0,0,0
9051.0,,Spanner works,0,0,0
9052.0,,Sparta Alliance,0,0,0
9053.0,,Spartan Alliance,0,0,0
9054.0,,Spartan Citizens,0,0,0
9055.0,,Spartan Fleet Omega,0,0,0
9056.0,,Spartan Fleet Omega,0,0,0
9057.0,,Spatial Instability,0,0,0
9058.0,,Spatial Instability,0,0,0
9059.0,,Spatial Mayhem,0,0,0
9060.0,,Spawns Of The Forswarm,0,0,0
9061.0,,Spear 0f Destiny,0,0,0
9062.0,,Spear Point Coalition,0,0,0
9063.0,,Special Activities,0,0,0
9064.0,,Special Brew Consortium,0,0,0
9065.0,,Special Brew Consortium,0,0,0
9066.0,,Special Brew Consortium,0,0,0
9067.0,,Special Circumstances Alliance,0,0,0
9068.0,,Special Friends,0,0,0
9069.0,,Special Operators Federation Alliance,0,0,0
9070.0,,Special Planetary Emergency Response Group,0,0,0
9071.0,,Special Snowflake Squad,0,0,0
9072.0,,Special Snowflakes Union,0,0,0
9073.0,,Specialized Extracurricular Execution Department,0,0,0
9074.0,,Specialized pig-farm,0,0,0
9075.0,,Species 6717,0,0,0
9076.0,,Species 69,0,0,0
9077.0,,Spectral Knights,0,0,0
9078.0,,SPECTRAL UNION,0,0,0
9079.0,,SPECTRE Cartel,0,0,0
9080.0,,Spectre Fleet Alliance,0,0,0
9081.0,,Spectre Fleet Alliance,0,0,0
9082.0,,Spectre Fleet Alliance,0,0,0
9083.0,,Spectre Fleet Alliance,0,0,0
9084.0,,Spectre Fleet LLC,0,0,0
9085.0,,Spectre Operations,0,0,0
9086.0,,Spectres of the Deep,0,0,0
9087.0,,Spectrum Squad,0,0,0
9088.0,,Sphere-of-Influence,0,0,0
9089.0,,Spice Alliance,0,0,0
9090.0,,Spice Opera,0,0,0
9091.0,,Spice Worm Warriors,0,0,0
9092.0,,Spicy Event Alliance,0,0,0
9093.0,,Spicy Souls Daimons,0,0,0
9094.0,,Spies R' Us,0,0,0
9095.0,,Spirit of Fire.,0,0,0
9096.0,,Spirit Rebirth,0,0,0
9097.0,,Spirit Wolf Alliance,0,0,0
9098.0,,Spirits of Deep Space,0,0,0
9099.0,,Spirits of New Eden,0,0,0
9100.0,,Splinter Cell.,0,0,0
9101.0,,Split Infinity.,0,0,0
9102.0,,SPODLA RELODED,0,0,0
9103.0,,Spoils Of W.A.R.,0,0,0
9104.0,,Spooky Actions at a Distance,0,0,0
9105.0,,Spooky Scary Skeletons.,0,0,0
9106.0,,Spooky Wormhole Goblins,0,0,0
9107.0,,SPOON MASTERS,0,0,0
9108.0,,Spread Spectrum Operations,0,0,0
9109.0,,Spreadsheets Online,0,0,0
9110.0,,Spree Mercenary Group,0,0,0
9111.0,,Spurious Alliance,0,0,0
9112.0,,Squale Operation Empire,0,0,0
9113.0,,Squard 722 Celdari Unit Alliance,0,0,0
9114.0,,Squatter's,0,0,0
9115.0,,SQUEE.,0,0,0
9116.0,,Squidwolf Syndicate,0,0,0
9117.0,,SR Alliance,0,0,0
9118.0,,SR Tranquility Defenders,0,0,0
9119.0,,SRH - Evolution,0,0,0
9120.0,,Srsly Spcshipz,0,0,0
9121.0,,Sspectre,0,0,0
9122.0,,ST.FUABI,0,0,0
9123.0,,Stage 3,0,0,0
9124.0,,Stain Confederation,0,0,0
9125.0,,STAIN IS FOR STAIN PEOPLE ONLY,0,0,0
9126.0,,Stain Wagon.,0,0,0
9127.0,,Stainless Coalition,0,0,0
9128.0,,Stainless St33l,0,0,0
9129.0,,Stainless Steel Orkz,0,0,0
9130.0,,Stake Tartare,0,0,0
9131.0,,Stalkers of the Immaterium,0,0,0
9132.0,,Standing United.,0,0,0
9133.0,,Standing United.,0,0,0
9134.0,,Star and Shield Industries,0,0,0
9135.0,,Star Buccaneers,0,0,0
9136.0,,Star Castle Corporation Alliance,0,0,0
9137.0,,Star Clusters Federation Alliance,0,0,0
9138.0,,Star Dust Union,0,0,0
9139.0,,Star Dynamics,0,0,0
9140.0,,Star Empire of Haven,0,0,0
9141.0,,Star Empire of Manticore,0,0,0
9142.0,,Star Federation,0,0,0
9143.0,,Star Flame Aliance,0,0,0
9144.0,,Star Forged Souls,0,0,0
9145.0,,Star Forged Souls,0,0,0
9146.0,,Star Forged Souls,0,0,0
9147.0,,Star Frontiers Community College,0,0,0
9148.0,,Star Frontiers.,0,0,0
9149.0,,Star Frontiers.,0,0,0
9150.0,,Star Grid S.U.N,0,0,0
9151.0,,STAR Industrial Service Alliance,0,0,0
9152.0,,Star Inquisition,0,0,0
9153.0,,Star Legionairres,0,0,0
9154.0,,Star Nomads Alliance,0,0,0
9155.0,,Star Tide Allies,0,0,0
9156.0,,STAR TRAILS ALLIANCE,0,0,0
9157.0,,STAR TRAILS ALLIANCE,0,0,0
9158.0,,StarBlazers Alliance,0,0,0
9159.0,,StarBlazers Alliance,0,0,0
9160.0,,STARCHASER Alliance,0,0,0
9161.0,,Stardust Consortium,0,0,0
9162.0,,Stardust Empire,0,0,0
9163.0,,Stardust Underground,0,0,0
9164.0,,Starfire Alliance,0,0,0
9165.0,,Starfleet Federation,0,0,0
9166.0,,StarFleet Federation,0,0,0
9167.0,,StarFleet-Command,0,0,0
9168.0,,StarFleet.,0,0,0
9169.0,,Stargate Experiment 626,0,0,0
9170.0,,Stargate Explorations,0,0,0
9171.0,,Stargazers.,0,0,0
9172.0,,Stark Ace Alliance,0,0,0
9173.0,,Stark Enterprises,0,0,0
9174.0,,Stark Enterprises,0,0,0
9175.0,,Stark Landing Inc. Alliance,0,0,0
9176.0,,Stark Landing Inc. Alliance,0,0,0
9177.0,,Stark-Enterprises,0,0,0
9178.0,,Starkmanir Unification,0,0,0
9179.0,,Starlight Federation,0,0,0
9180.0,,Starlight Inception.,0,0,0
9181.0,,Starlight Network,0,0,0
9182.0,,Starmist Alliance,0,0,0
9183.0,,Stars Foundation,0,0,0
9184.0,,Starwar Legioners,0,0,0
9185.0,,State Of Union Alliance,0,0,0
9186.0,,State Public Defenders,0,0,0
9187.0,,State Section 9,0,0,0
9188.0,,State Section 9,0,0,0
9189.0,,Static Collapse,0,0,0
9190.0,,Station Babylon 5,0,0,0
9191.0,,Stay Calm Don't Panic,0,0,0
9192.0,,Stealth Wear Inc.,0,0,0
9193.0,,Steam Panks,0,0,0
9194.0,,Steel Balls Alliance,0,0,0
9195.0,,STEEL BROTHERHOOD,0,0,0
9196.0,,Steel Conglomerate,0,0,0
9197.0,,Steel Crest Federation,0,0,0
9198.0,,Steel Dragons,0,0,0
9199.0,,Steel Phoenix Rising,0,0,0
9200.0,,Steel Union,0,0,0
9201.0,,Steel-Inferno,0,0,0
9202.0,,Steelbound,0,0,0
9203.0,,STEL Association,0,0,0
9204.0,,Stella Argonautarum,0,0,0
9205.0,,Stella Nova United,0,0,0
9206.0,,Stella Polar,0,0,0
9207.0,,Stella Polaris.,0,0,0
9208.0,,Stella Polaris.,0,0,0
9209.0,,Stella Polaris.,0,0,0
9210.0,,Stella Polaris.,0,0,0
9211.0,,Stella Stargate Security,0,0,0
9212.0,,StellaCo,0,0,0
9213.0,,StellaCo,0,0,0
9214.0,,Stellar Ashes,0,0,0
9215.0,,Stellar Cartel Alliance,0,0,0
9216.0,,STELLAR CONSTELLATION,0,0,0
9217.0,,Stellar Defense Alliance,0,0,0
9218.0,,Stellar Dynamics Incorporated,0,0,0
9219.0,,Stellar Eclipse,0,0,0
9220.0,,Stellar Economy Experts,0,0,0
9221.0,,Stellar Edge,0,0,0
9222.0,,Stellar Empire,0,0,0
9223.0,,Stellar Endeavors,0,0,0
9224.0,,STELLAR LEGION,0,0,0
9225.0,,STELLAR REVOLUTION,0,0,0
9226.0,,STELLAR REVOLUTION,0,0,0
9227.0,,Stellar Union,0,0,0
9228.0,,Stellar Whims Alliance,0,0,0
9229.0,,Steller War Arbitrary Taskforce,0,0,0
9230.0,,STEP THREE,0,0,0
9231.0,,Sternenflotten-Kommando,0,0,0
9232.0,,Sternhagel,0,0,0
9233.0,,SteRoid.,0,0,0
9234.0,,Steve's Alliance,0,0,0
9235.0,,sTHE EXPANSEs,0,0,0
9236.0,,Stiletto Services,0,0,0
9237.0,,Still Censored,0,0,0
9238.0,,Still Irrelevant,0,0,0
9239.0,,Still Water Enterprises Inc,0,0,0
9240.0,,Stillness of Chaos,0,0,0
9241.0,,Stoic Bastards,0,0,0
9242.0,,Stoic Bastards,0,0,0
9243.0,,Stone Tower Industrial Group,0,0,0
9244.0,,STONECORE ROCK SPLITTERS UNION,0,0,0
9245.0,,Stonecutters Alliance,0,0,0
9246.0,,Stop Exploding You Cowards,0,0,0
9247.0,,Storm Armada,0,0,0
9248.0,,Storm Chasers. Alliance,0,0,0
9249.0,,Storm Chasers. Alliance,0,0,0
9250.0,,Storm Fronts,0,0,0
9251.0,,Storm Legions,0,0,0
9252.0,,Storm of Souls,0,0,0
9253.0,,Storm over Castle Rocks,0,0,0
9254.0,,Stormfront J.U.N.T.A.,0,0,0
9255.0,,STR8NGE BREW,0,0,0
9256.0,,STRAG3S.INC,0,0,0
9257.0,,Straight Improbability,0,0,0
9258.0,,Strange Phenomenon,0,0,0
9259.0,,Strange Phenomenon,0,0,0
9260.0,,strange tactical and research syndicate,0,0,0
9261.0,,Strange White Powder.,0,0,0
9262.0,,Stranger Holes,0,0,0
9263.0,,Stranger With Treats,0,0,0
9264.0,,Strangers With Treats,0,0,0
9265.0,,Strangers With Treats,0,0,0
9266.0,,Stratagem.,0,0,0
9267.0,,Stratagem.,0,0,0
9268.0,,Strategic Alliance,0,0,0
9269.0,,Strategic Business Solutions,0,0,0
9270.0,,Strategic Command,0,0,0
9271.0,,Strategic Defense Initiative Organization,0,0,0
9272.0,,Strategic Executions,0,0,0
9273.0,,Strategic Explosions Inc,0,0,0
9274.0,,Strategic Industrial Nexus,0,0,0
9275.0,,Strategic Insanity,0,0,0
9276.0,,Strategic Military Industries,0,0,0
9277.0,,Strategic Operations Brigade,0,0,0
9278.0,,Strategic Systems,0,0,0
9279.0,,Strategic Tactics And Recon Corporate Alliance,0,0,0
9280.0,,Strategic War Solutions,0,0,0
9281.0,,Strategic Warfare Operations Command,0,0,0
9282.0,,Strategically Integrated Coalition Alliance,0,0,0
9283.0,,Straw Hat Legion,0,0,0
9284.0,,Strength in Numbers.,0,0,0
9285.0,,Strength-In-Numbers,0,0,0
9286.0,,Stribog State Outreach Division,0,0,0
9287.0,,STRIKE Alliance,0,0,0
9288.0,,Striker Extreme Alliance,0,0,0
9289.0,,Strip Mining Club,0,0,0
9290.0,,Strix Defence and Intelligence Syndicate,0,0,0
9291.0,,Strong Indecent Nyans,0,0,0
9292.0,,Strong Vibes,0,0,0
9293.0,,StructureDamage,0,0,0
9294.0,,Stryker Group,0,0,0
9295.0,,Studio 54.,0,0,0
9296.0,,Studium Musica,0,0,0
9297.0,,STUDS Citizens.,0,0,0
9298.0,,STURM ZEIT,0,0,0
9299.0,,Sturmgrenadier Syndicate,0,0,0
9300.0,,Sturmlegionen,0,0,0
9301.0,,Stygian Enclave,0,0,0
9302.0,,Stygian Sanctus,0,0,0
9303.0,,Style Matters Alliance,0,0,0
9304.0,,Styx Alliance,0,0,0
9305.0,,STYX.,0,0,0
9306.0,,SUB ROSA ALLIANCE,0,0,0
9307.0,,SUB ZERO Alliance,0,0,0
9308.0,,Subjugation,0,0,0
9309.0,,SUBLIME CREATIONS ALLIANCE,0,0,0
9310.0,,Subpar Superstars,0,0,0
9311.0,,Subspace Exploration Agency,0,0,0
9312.0,,Subspace Field,0,0,0
9313.0,,Substance Abuse,0,0,0
9314.0,,Subterfuge,0,0,0
9315.0,,Subversive Activity,0,0,0
9316.0,,Subversive Effect,0,0,0
9317.0,,Successful Slackers,0,0,0
9318.0,,Suck Less Improve Your Skill Become Unbad,0,0,0
9319.0,,suck my unicorn Alliance,0,0,0
9320.0,,Sudden Death.,0,0,0
9321.0,,Sudden Egress,0,0,0
9322.0,,Suddenly AFK,0,0,0
9323.0,,Suddenly Spacesheeps,0,0,0
9324.0,,Sugar - Water - Purple,0,0,0
9325.0,,Sugar.,0,0,0
9326.0,,Sugar. Affiliates,0,0,0
9327.0,,Suic1de Squ4d,0,0,0
9328.0,,Suicide-Commando,0,0,0
9329.0,,SUICIDE-MARINES,0,0,0
9330.0,,Suit Up.,0,0,0
9331.0,,Sukanan Alliance,0,0,0
9332.0,,sukki Empire,0,0,0
9333.0,,Sum of All Evils,0,0,0
9334.0,,Sum of all Parts,0,0,0
9335.0,,Summer Pies,0,0,0
9336.0,,Summit Alliance,0,0,0
9337.0,,SummitDrift,0,0,0
9338.0,,SUMPFSCHROMPFEN,0,0,0
9339.0,,Sunbreaker Federation,0,0,0
9340.0,,Sunbreaker Federation,0,0,0
9341.0,,Sundiver Technology Diversified,0,0,0
9342.0,,SunDiver Technology Diversified,0,0,0
9343.0,,Sunrise Solar Winds,0,0,0
9344.0,,Sunshine Alliance,0,0,0
